uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempShrubStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,remarks,recordedBy,measuredBy,dataQF
"ac11d324-8772-476d-9d4a-b2734ff12144","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02147",,,"single bole tree","Standing dead",11.2,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"243b4d7c-8f37-45f3-90ad-018578f82f67","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02123",,,"single bole tree","Live",19.2,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"42a77008-7bf3-404c-8fff-a322c9e9f91f","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02101",,,"sapling","Live",1.4,10,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"ec54b98e-2917-438e-8ce5-9d7f1db6d346","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02016",,,"single bole tree","Live,  other damage",19.3,130,,,,,,,"Full sun",,,,,,"live, other damage","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"8d33bb93-b46c-4d9f-a5f8-4fba470589b2","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02083",,,"sapling","Live",1.9,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"5d02858e-33eb-4927-8460-852c04c5022a","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02002",,,"sapling","Live",1.1,10,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"4710e191-95aa-4eba-8a2d-ce38266f76fa","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02081",,,"sapling","Live",1.3,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"772e6fb5-db0b-44b0-8a10-2d4c18c7d0dd","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02034",,,"single bole tree","Live",16.5,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"b26f4be7-e4c4-4325-843f-8a176254c3bb","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02066",,,"small tree","Standing dead",6.0,130,,,,,,,"Partially shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"24a98929-0f50-496a-8612-2935db6eacf0","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02003",,,"single shrub","Live",3.6,10,3.5,,,,1.1,0.8,"Mostly shaded","cylinder",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"060b7fe4-2533-423d-aa3a-ebb7f4a3eaaf","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02086",,,"single shrub","Live",6.4,130,4.8,,,,1.9,1.2,"Partially shaded","cylinder",,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"f8dad6f5-0670-4a1d-a66a-d51bab45c9c2","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02128",,,"single bole tree","Live",15.4,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"34b827e7-98d5-4a9d-964c-a5f095e127e6","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02067",,,"sapling","Live",2.2,20,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"5e1b798b-f21e-465e-b80d-12182dd8d92e","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02084",,,"small tree","Live",7.1,150,,,,,,,"Partially shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"0e0b8a19-9b70-4970-b041-209e59f5039c","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02069",,,"sapling","Live, physically damaged",2.2,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"56842bc3-bac0-4bcf-b31d-d2144c5e9d29","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02152",,,"single bole tree","Live",14.0,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"9461e0db-395a-4d61-b14a-bd9427e464e0","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02116",,,"single shrub","Live",4.2,10,2.5,,,,3.3,1.3,"Partially shaded","cylinder",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"c6942c05-9758-4f10-8e88-2c130689b9e5","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02134",,,"single bole tree","Live",12.0,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"5bfe7187-15c7-47b8-8ec2-875f658b7b48","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02051",,,"single bole tree","Live, disease damaged",21.7,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"98650460-f280-49cd-bf4b-6fe06d753b29","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02006",,,"sapling","Live",1.4,10,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"be72d79f-8768-4fcd-bc47-5f87a26ce14c","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02061",,,"sapling","Live",2.2,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"8fe76018-d839-46db-947a-510d873a6f20","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02124",,,"single bole tree","Live",16.4,150,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"63eec6c1-acd0-4798-9b10-5dc93f11904f","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02138",,,"single bole tree","Live",12.0,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"89e61e95-aba4-4d7e-9f6a-8aaa321db097","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02036",,,"single bole tree","Live",10.6,130,,,,,,,"Full sun",,,,,,"orthotrichum present","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"691ff568-8312-4ee8-b381-cef00cd9f679","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02110",,,"small shrub","Live",1.1,10,1.3,,,,1.9,1.3,"Mostly shaded","half-sphere",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"2e640272-de64-4509-b99e-7bc2e1148199","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02112",,,"small shrub","Standing dead",1.7,10,1.6,,,,0.4,0.4,"Mostly shaded","cylinder",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"cfb3cac2-363e-4215-8d44-bd2ece2b81a5","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02075",,,"sapling","Live,  other damage",1.4,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"13f7e0ba-39c4-4cac-bf4c-3ca8cb5ada6f","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02005",,,"sapling","Live",1.2,10,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"f51d6c3f-6341-4cfd-a839-eb3611dd5463","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02052",,,"single bole tree","Live",10.4,140,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"2ff27671-0cd8-479e-bfee-9781cfe4798e","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02035",,,"single bole tree","Live, disease damaged",17.2,130,,,,,,,"Full sun",,,,,,"phellinus tremulae prsent","rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"898cadfe-93f5-4bce-8fb2-9522184eeb32","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02109",,,"small shrub","Live",1.0,10,,,,,,,"Mostly shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"65c1358f-fb20-4164-8a01-a5cee63ec9b8","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02072",,,"sapling","Live",2.1,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"13f87e3d-bafd-4df2-a73c-55c639052998","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02024",,,"single bole tree","Live",14.2,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"0c1bf180-3c24-4473-a90b-f439a9d8ccc1","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02033",,,"single bole tree","Standing dead",11.5,130,,,,,,,"Partially shaded",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"b10d7f48-1407-48a5-9eec-76f68ed601c5","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02029",,,"single bole tree","Live",17.9,130,,,,,,,"Full sun",,,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"964dd9e1-8775-4521-974b-f940d4b7ff47","BONA_088.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_088",,"NEON.PLA.D19.BONA.02071",,,"sapling","Live",2.2,10,,,,,,,"Mostly shaded",,,,,,,"scarpenter@field-ops.org","frosenbower@field-ops.org","legacyData | noMapTagData"
"30ff5bb6-4dee-4481-99e1-82ccc5ad19a5","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02009",,,"single shrub","Live",2.7,10,1.2,,,,2.8,1.5,"Mostly shaded","cylinder",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
"6e74712d-0033-44c7-9626-6ff9bb93a15e","BONA_089.basePlot.vst","2016-09-12","vst_BONA_2016","D19","BONA","BONA_089",,"NEON.PLA.D19.BONA.02119",,,"single shrub","Live",7.1,10,4.0,,,,2.5,2.0,"Partially shaded","cylinder",,,,,,"rpernick@field-ops.org","acortese@neoninc.org","legacyData | noMapTagData"
