uid,namedLocation,date,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,easting,northing,utmZone,elevation,elevationUncertainty,eventID,samplingProtocolVersion,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,nestedSubplotAreaShrubSapling,nestedSubplotAreaLiana,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana,remarks,measuredBy,recordedBy,dataQF
"f7c14825-e0f3-405b-bd53-b117ded8916e","DEJU_062.basePlot.vst","2016-08-22","D19","DEJU","DEJU_062","tower","evergreenForest",63.880191,-145.753398,"WGS84",20.1,561231.99,7084261.75,"6N",507.8,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"acortese@battelleecology.org","nvandaele@field-ops.org",
"c2606479-1672-47c9-b2f2-58c4fad4e0ea","DEJU_050.basePlot.vst","2016-08-22","D19","DEJU","DEJU_050","tower","evergreenForest",63.880773,-145.757613,"WGS84",20.1,561023.71,7084322.56,"6N",509.1,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"acortese@battelleecology.org","nvandaele@field-ops.org",
"70e07cd0-39c0-4534-8f82-6a2b51edc1fc","DEJU_059.basePlot.vst","2016-08-22","D19","DEJU","DEJU_059","tower","evergreenForest",63.881314,-145.760666,"WGS84",20.1,560872.60,7084379.92,"6N",509.5,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"acortese@battelleecology.org","kbiggert@field-ops.org",
"f5eebfd4-a751-4495-938d-81e6f1653f77","DEJU_046.basePlot.vst","2016-08-23","D19","DEJU","DEJU_046","tower","evergreenForest",63.877756,-145.753497,"WGS84",20.1,561232.43,7083990.37,"6N",511.7,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"acortese@battelleecology.org","kbiggert@field-ops.org",
"0a0f4fa3-f6e1-4319-ba00-c989569a7196","DEJU_063.basePlot.vst","2016-08-23","D19","DEJU","DEJU_063","tower","evergreenForest",63.877252,-145.756557,"WGS84",20.1,561083.22,7083931.28,"6N",513.3,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"acortese@battelleecology.org","kbiggert@field-ops.org",
"85f703e4-b9ab-437f-831c-7781ff79e6df","DEJU_048.basePlot.vst","2016-08-23","D19","DEJU","DEJU_048","tower","evergreenForest",63.881243,-145.753351,"WGS84",20.1,561232.01,7084379.01,"6N",506.8,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"N",,"N",,"10","noneSelected",800,40,800,,"acortese@battelleecology.org","kbiggert@field-ops.org",
"9cecc473-592e-480e-9d68-2dbe459f5501","DEJU_064.basePlot.vst","2016-08-23","D19","DEJU","DEJU_064","tower","evergreenForest",63.880240,-145.759480,"WGS84",20.1,560933.17,7084261.39,"6N",510.8,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"whendricks@field-ops.org","frosenbower@field-ops.org",
"1357b60f-8a35-45f4-bdff-c319a471aa62","DEJU_051.basePlot.vst","2016-08-23","D19","DEJU","DEJU_051","tower","evergreenForest",63.878314,-145.756523,"WGS84",20.1,561082.58,7084049.63,"6N",511.9,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"acortese@battelleecology.org","kbiggert@field-ops.org",
"c86c5584-fa88-4218-9d9d-1d64771f5aff","DEJU_054.basePlot.vst","2016-08-23","D19","DEJU","DEJU_054","tower","evergreenForest",63.878098,-145.761422,"WGS84",20.1,560842.42,7084020.89,"6N",514.6,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"whendricks@field-ops.org","frosenbower@field-ops.org",
"af4cd18b-8112-4299-a905-d02b047284ef","DEJU_045.basePlot.vst","2016-08-23","D19","DEJU","DEJU_045","tower","shrubScrub",63.880889,-145.742977,"WGS84",20.1,561742.28,7084349.56,"6N",509.1,0.1,"vst_DEJU_2016","NEON.DOC.000987vF",,,,,,,"25","noneSelected",800,100,800,,"acortese@battelleecology.org","frosenbower@battelleecology.org",
"f9b8bc28-b621-43ca-a1eb-0e5debda637e","DEJU_057.basePlot.vst","2016-08-24","D19","DEJU","DEJU_057","tower","shrubScrub",63.878472,-145.741240,"WGS84",20.1,561832.90,7084081.96,"6N",511.0,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"acortese@battelleecology.org","frosenbower@field-ops.org",
"af2ae935-95a9-443c-9cc3-cc90cfcd21d2","DEJU_052.basePlot.vst","2016-08-24","D19","DEJU","DEJU_052","tower","evergreenForest",63.881972,-145.742293,"WGS84",20.1,561773.49,7084470.89,"6N",507.6,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"whendricks@battelleecology.org","nvandaele@field-ops.org",
"f5a2e83a-0676-4ba5-9701-ebd82916221a","DEJU_056.basePlot.vst","2016-08-24","D19","DEJU","DEJU_056","tower","evergreenForest",63.881203,-145.746585,"WGS84",20.1,561564.39,7084381.06,"6N",508.3,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"N",,"N",,"10","noneSelected",800,40,800,,"whendricks@field-ops.org","nvandaele@field-ops.org",
"6c67d847-ad62-42de-956d-950f8aa9182c","DEJU_061.basePlot.vst","2016-08-24","D19","DEJU","DEJU_061","tower","evergreenForest",63.879290,-145.744879,"WGS84",20.1,561652.37,7084169.57,"6N",511.1,0.1,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"25","noneSelected",800,100,800,,"whendricks@battelleecology.org","frosenbower@battelleecology.org",
"e188a507-55a2-473f-9049-b17d17408d15","DEJU_058.basePlot.vst","2016-08-24","D19","DEJU","DEJU_058","tower","evergreenForest",63.876998,-145.759013,"WGS84",20.1,560963.13,7083900.63,"6N",514.8,0.2,"vst_DEJU_2016","NEON.DOC.000987vF","Y",,"Y",,"N",,"10","noneSelected",800,40,800,,"whendricks@battelleecology.org","frosenbower@field-ops.org",
"458ba64c-5b6a-4b9e-8c3a-19fe968af1ae","DEJU_060.basePlot.vst","2016-08-24","D19","DEJU","DEJU_060","tower","evergreenForest",63.879100,-145.754647,"WGS84",20.1,561173.02,7084139.00,"6N",510.0,0.1,"vst_DEJU_2016","NEON.DOC.000987vE","Y",,"N",,"N",,"10","noneSelected",800,40,800,,"whendricks@field-ops.org","nvandaele@field-ops.org",
